province_code,province_kh,province_en,district_code,district_kh,district_en,commune_code,commune_kh,commune_en,village_code,village_kh,village_en
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050104,ភក្ដី,Pheakdei,05010407,សហគមន៍ខាងលិច,Sahakkum Khang Lech
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050104,ភក្ដី,Pheakdei,05010408,អូរតាពូង,Ou Ta Pung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050104,ភក្ដី,Pheakdei,05010409,តានក,Ta Nok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010501,ព្រះម្លប់,Preah Mlub
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010502,ថ្មី,Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010503,ព្រៃកញ្ចាន់,Prey Kanhchan
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010504,ដាសស្គរ,Das Skor
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010505,ព្រៃងោង,Prey Ngoung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010506,ពីរី,Piri
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010507,តាធម្ម,Ta Thoam
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010508,ត្រពាំងផ្លុង,Trapeang Phlong
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010509,ព្រៃរោង,Prey Roung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010510,តាសោមអក,Ta Saom Ak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010511,សំរោងពងទឹក,Samraong Pong Tuek
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010512,សាច់ត្រី,Sach Trei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050105,ភារីមានជ័យ,Pheari Mean Chey,05010513,ទឹកថ្លា,Tuek Thla
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010601,បឹងតាមុំ,Boeng Ta Mom
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010602,ទួល,Tuol
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010603,ថ្មី,Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010604,សំបូរមាស,Sambuor Meas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010605,កន្លង់ជុំ,Kanlang Chum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010606,ព្រៃម្នោ,Prey Mnou
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010607,ត្រពាំងទឹកជ្រៅ,Trapeang Tuek Chrov
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010608,ត្រពាំងវែង,Trapeang Veaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010609,ឈូកកៀប,Chhuk Kieh
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010610,ត្រពាំងលាប,Trapeang Leab
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010611,ដំបូកខ្ពស់,Dambouk Khpuos
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010612,ទួលភ្ងាស,Tuol Phngeas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050106,ផុង,Phong,05010613,ស្រែរលួស,Srae Roluos
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010701,ត្រពាំងប្រិយ៍,Trapeang Prel
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010702,សង្គមមានជ័យ,Sahakkum Mean Chey
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010703,ត្រពាំងឈូក,Trapeang Chhuk
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010704,កណ្ដោល,Kandaol
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010705,ពោធិធំ,Pou Thum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010706,ពោធិកណ្ដាល,Pou Kandal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010707,ព្រៃអិដ្ឋ,Prey Ed
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010708,ច្រនាងចាស់,Chraneang Chas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010709,ច្រនាងថ្មី,Chraneang Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010710,ព្រៃខ្លា,Prey Khla
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010711,ត្រពាំងកក់,Trapeang Kak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010712,សេរីជួបជុំ,Serei Chuob Chum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010713,ត្រកួន,Trakuon
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010714,ត្រពាំងត្រគៀត,Trapeang Trakiet
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010715,ក្រញូង,Kranhung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010716,សេរីភ័ត្ដ,Serei Phoat
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010717,ព្រៃស្រូល,Prey Sroul
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010718,នរាយណ៍,Noreay
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050107,ពោធិអង្ក្រង,Pou Angkrang,05010719,ព្រៃតាភេម,Prey Ta Phem
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010801,ឃ្លៃចាស់,Khley Chas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010802,ឃ្លៃថ្មី,Khley Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010803,ត្រពាំងសំរោង,Trapeang Samraong
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010804,សក្ការៈ,Sakkarak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010805,ភ្នំតូច,Phnum Touch
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010806,អង្គតាអាំ,Ang Ta Am
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010807,ស្រែគុយ,Srae Kuy
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010808,ត្រពាំងត្រយឹង,Trapeang Trayueng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010809,លាំងជៃថ្មី,Leang Chey Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010810,ត្រពាំងទទ្ទឹម,Trapeang Tuntuem
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010811,លាំងជៃចាស់,Leang Chey Chas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010812,ព្រៃត្បែង,Prey Tbaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010813,ព្រៃខ្លុង,Prey Khlong
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050108,ពោធិ៍ចំរើន,Pou Chamraeun,05010814,ខ្ពបរុន,Khpob Run
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010901,អង្គដែកកណ្ដាល,Ang Daek Kandal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010902,ចំបក់រុន្ធត្បូង,Chambak Run Tboung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010903,ស្រែខ្ញែរ,Srae Khmer
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010904,ចំបក់រុន្ធជើង,Chambak Run Cheung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010905,ម្រាលធំ,Mreal Thum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010906,ម្រាលត្នោតជើង,Mreal Tnaot Cheung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010907,ម្រាលត្នោតត្បូង,Mreal Tnaot Tboung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010908,អូចារ្យ,Ou Char
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010909,ពោធិ,Pou
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010910,សាឡាំ,Salam
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010911,ត្រពាំងខ្នារ,Trapeang Khnar
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010912,ថ្មី,Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010913,ចំរើនផល,Chamraeun Phal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010914,តាដែងថ្មី,Ta Daeng Thmei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010915,តានួន,Ta Nuon
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010916,តាដែងចាស់,Ta Daeng Chas
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010917,ព្រៃត្បែង,Prey Tbaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050109,ពោធិ៍ម្រាល,Pou Mreal,05010918,ព្រៃឃ្លេ,Prey Khle
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011001,ស្ដុក,Sdok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011002,ពពូល,Popul
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011003,ចចិប,Chacheb
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011004,ចេក,Chek
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011005,អន្លង់លាក់,Anlung Leak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011006,ឫស្សីយុល,Ruessei Yul
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011007,អណ្ដូងល្វា,Andoung Lvea
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011008,ចារ,Char
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011009,ត្រពាំងខ្ទុំ,Trapeang Khtum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011010,ត្រពាំងធ្លក,Trapeang Thlok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011011,ខ្នាចកន្ទួត,Khnach Kantuot
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011012,ជ្រៃ,Chrey
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011013,ពង្រ,Pungro
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011014,ទ្រយឹងទេ,Troyueng Ter
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050110,ស្វាយចចិប,Svay Chacheb,05011015,សង្កែលាក់,Sangkae Leak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011101,សង្គ្រាមបូរណ៍,Sangkream Bour
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011102,រកាពក,Roka Pok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011103,ត្រពាំងជំរៅ,Trapeang Chumrov
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011104,ត្រពាំងខ្យង,Trapeang Khyang
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011105,ព្រៃពាយ,Prey Peay
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011106,ព្រៃខ្លា,Prey Khla
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011107,អង្គក្ដី,Ang Kdei
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011108,ត្រពាំងទន្លាប់,Trapeang Tunloab
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011109,ដំណាក់ត្រាច,Damnak Trach
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011110,ព្រៃស្រឡែង,Prey Sralaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011111,អង្គរងាង,Ang Rongeang
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011112,មីលាវ,Mi Leav
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011113,កែស្រែង,Kae Sraeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011114,ផាន,Phan
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050111,ទួលអំពិល,Tuol Ampil,05011115,តាម៉ឺន,Ta Meun
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011201,ទួលសាលា,Tuol Sala
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011202,តាអាំ,Ta Am
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011203,កោះឈើទាល,Kaoh Chheu Teal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011204,ស្វាយរំពា,Svay Rumpea
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011205,ដូនពេញ,Doun Penh
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011206,រំលឹក,Rumluek
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011207,ព្រៃរងាង,Prey Rongeang
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011208,ព្រីង,Pring
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011209,តាតូវ,Ta Touv
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011210,អូរ,Ou
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011211,ធ្លក,Thlok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011212,ស្រែឃ្លេ,Srae Khle
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011213,ត្នោត,Tnaot
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011214,ចង្រៀក,Changriek
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011215,វាល,Veal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011216,ខ្លាជល់,Khla Chul
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050112,ទួលសាលា,Tuol Sala,05011217,ត្រពាំងកក់,Trapeang Kak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011301,តារាជ,Ta Reach
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011302,ទ័ពម្រាក់,Toap Mreak
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011303,ក្រាំងត្រោក,Boeng Traok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011304,ត្រពាំងទាប,Trapeang Teab
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011305,ត្រពាំងក្រសាំង,Trapeang Krasang
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011306,ព្រៃឈ្នួល,Prey Chhnuol
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011307,ឫស្សីវាល,Smuos Veal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011308,ក្បាលថ្នល់,Kbal Thnal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011309,ត្រពាំងព្រីង,Trapeang Pring
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011310,ត្រពាំងឈូក,Trapeang Chhuk
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011311,ខ្នា,Khna
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011312,ជើងភ្នំ,Cheung Phnum
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011313,ព្រេច,Prech
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050113,កក់,Kak,05011314,ផ្ចឹក,Phchoek
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011401,ត្រាំសសរ,Tram Sasar
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011402,ក្បៀរ,Kbier
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011403,ផ្សារស្លាប់លែង,Phsar Slab Leaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011404,អូរព្រាល,Ou Preal
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011405,ព្រៃដុប,Prey Dob
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011406,ស្លែង,Slaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011407,ត្រពាំងស្យា,Trapeang Sya
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011408,ស្រែព្រីង,Srae Pring
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011409,ធ្លក,Thlok
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011410,ស្លាប់លែង,Slab Leaeng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011411,គ្រើល,Kreul
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011412,ទួល,Tuol
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011413,ខ្នាតានង់,Khna Ta Nung
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050114,ស្វាយរំពារ,Svay Rumpear,05011414,កណ្ដៀង,Kandieng
05,កំពង់ស្ពឺ,Kampong Speu,0501,បរសេដ្ឋ,Basaed,050115,ព្រះខែ,Preah Khae,05011501,ត្នោតម្ដើម,Tnaot Mdaeum
